# Contents:,Laser Egg 'E569' 30 days raw data
# Generated At:,Kaiterra 2019-12-07 13:48
# Time Span:,2019-11-07 00:00 to 2019-12-07 00:00
# Row Count:,520
# Time Zone:,UTC+0530
Time Point,PM10 (µg/m³),PM2.5 (µg/m³),humidity (%),temp (C),Overall Index (IN),Primary Pollutant
2019-11-08 09:45:00,263,234,60.61,25.44,388,PM2.5
2019-11-08 09:46:00,260,233,60.67,25.43,387,PM2.5
2019-11-08 09:47:00,258,230,60.63,25.43,385,PM2.5
2019-11-08 09:48:00,258,228,60.7,25.43,383,PM2.5
2019-11-08 09:49:00,257,227,60.68,25.43,382,PM2.5
2019-11-08 09:50:00,257,227,60.72,25.43,382,PM2.5
2019-11-08 09:51:00,252,227,60.74,25.44,382,PM2.5
2019-11-08 09:52:00,262,233,60.72,25.45,387,PM2.5
2019-11-08 09:53:00,252,231,60.77,25.45,385,PM2.5
2019-11-08 09:54:00,247,224,60.8,25.46,380,PM2.5
2019-11-08 09:55:00,263,233,60.88,25.47,387,PM2.5
2019-11-08 09:56:00,280,247,60.93,25.48,398,PM2.5
2019-11-08 09:57:00,279,249,60.86,25.47,399,PM2.5
2019-11-08 09:58:00,293,261,60.84,25.48,408,PM2.5
2019-11-08 09:59:00,309,267,61.04,25.47,413,PM2.5
2019-11-08 10:00:00,333,288,61.03,25.47,429,PM2.5
2019-11-08 10:01:00,328,286,61.04,25.48,428,PM2.5
2019-11-08 10:02:00,368,317,61.16,25.49,452,PM2.5
2019-11-08 10:03:00,379,318,61.21,25.5,452,PM2.5
2019-11-08 10:04:00,357,316,61.21,25.5,451,PM2.5
2019-11-08 10:05:00,372,316,61.39,25.51,451,PM2.5
2019-11-08 10:06:00,361,319,61.55,25.51,453,PM2.5
2019-11-08 10:07:00,347,305,61.5,25.51,442,PM2.5
2019-11-08 10:08:00,346,297,61.49,25.52,436,PM2.5
2019-11-08 10:09:00,329,292,61.41,25.52,432,PM2.5
2019-11-08 10:10:00,336,294,61.21,25.52,434,PM2.5
2019-11-08 10:11:00,318,271,60.87,25.52,416,PM2.5
2019-11-08 10:12:00,309,271,60.77,25.51,416,PM2.5
2019-11-08 10:13:00,316,273,60.71,25.51,418,PM2.5
2019-11-08 10:14:00,320,276,61.03,25.51,420,PM2.5
2019-11-08 10:15:00,316,280,61.06,25.51,423,PM2.5
2019-11-08 10:16:00,322,280,61.21,25.5,423,PM2.5
2019-11-08 10:17:00,327,287,61.21,25.51,428,PM2.5
2019-11-08 10:18:00,322,275,61.21,25.5,419,PM2.5
2019-11-08 10:19:00,319,274,61.25,25.5,418,PM2.5
2019-11-08 10:20:00,314,273,61.26,25.5,418,PM2.5
2019-11-08 10:21:00,314,271,61.24,25.5,416,PM2.5
2019-11-08 10:22:00,306,273,61.14,25.5,418,PM2.5
2019-11-08 10:23:00,316,272,61.23,25.5,417,PM2.5
2019-11-08 10:24:00,322,272,61.22,25.51,417,PM2.5
2019-11-08 10:25:00,342,298,61.41,25.51,437,PM2.5
2019-11-08 10:26:00,343,303,61.44,25.51,441,PM2.5
2019-11-08 10:27:00,337,296,61.36,25.51,435,PM2.5
2019-11-08 10:28:00,330,293,61.33,25.5,433,PM2.5
2019-11-08 10:29:00,331,294,61.37,25.5,434,PM2.5
2019-11-08 10:30:00,325,288,61.54,25.5,429,PM2.5
2019-11-08 10:31:00,314,278,61.35,25.5,422,PM2.5
2019-11-08 10:32:00,304,273,61.09,25.5,418,PM2.5
2019-11-08 10:33:00,306,266,60.87,25.51,412,PM2.5
2019-11-08 10:34:00,301,269,60.9,25.51,415,PM2.5
2019-11-08 10:35:00,308,272,61.34,25.51,417,PM2.5
2019-11-08 10:36:00,310,271,61.34,25.51,416,PM2.5
2019-11-08 10:37:00,318,277,61.45,25.51,421,PM2.5
2019-11-08 10:38:00,319,269,61.38,25.52,415,PM2.5
2019-11-08 10:39:00,309,270,61.22,25.51,415,PM2.5
2019-11-08 10:40:00,301,264,61.07,25.51,411,PM2.5
2019-11-08 10:41:00,295,259,61.04,25.5,407,PM2.5
2019-11-08 10:42:00,300,267,61.07,25.52,413,PM2.5
2019-11-08 10:43:00,299,262,61.15,25.51,409,PM2.5
2019-11-08 10:44:00,315,262,60.83,25.51,409,PM2.5
2019-11-08 10:45:00,295,263,60.79,25.51,410,PM2.5
2019-11-08 10:46:00,289,254,60.4,25.5,403,PM2.5
2019-11-08 10:47:00,293,249,60.31,25.5,399,PM2.5
2019-11-08 10:48:00,279,251,60.15,25.51,401,PM2.5
2019-11-08 10:49:00,288,253,60.08,25.52,402,PM2.5
2019-11-08 10:50:00,301,260,59.91,25.52,408,PM2.5
2019-11-08 10:51:00,295,263,59.91,25.51,410,PM2.5
2019-11-08 10:52:00,306,265,59.74,25.5,412,PM2.5
2019-11-08 10:53:00,317,274,59.7,25.5,418,PM2.5
2019-11-08 10:54:00,319,284,59.72,25.49,426,PM2.5
2019-11-08 10:55:00,322,289,59.77,25.48,430,PM2.5
2019-11-08 10:56:00,318,283,59.76,25.48,425,PM2.5
2019-11-08 10:57:00,341,300,60.17,25.48,438,PM2.5
2019-11-08 10:58:00,334,292,60.34,25.47,432,PM2.5
2019-11-08 10:59:00,330,289,60.39,25.46,430,PM2.5
2019-11-08 11:00:00,338,295,60.71,25.45,435,PM2.5
2019-11-08 11:01:00,325,297,61.02,25.44,436,PM2.5
2019-11-08 11:02:00,348,306,61.56,25.43,443,PM2.5
2019-11-08 11:03:00,354,307,61.89,25.41,444,PM2.5
2019-11-08 11:04:00,337,296,61.67,25.41,435,PM2.5
2019-11-08 11:05:00,327,287,61.73,25.4,428,PM2.5
2019-11-08 11:06:00,326,291,61.68,25.41,432,PM2.5
2019-11-08 11:07:00,311,279,61.62,25.4,422,PM2.5
2019-11-08 11:08:00,313,275,61.25,25.41,419,PM2.5
2019-11-08 11:09:00,294,260,60.81,25.4,408,PM2.5
2019-11-08 11:10:00,300,265,60.41,25.42,412,PM2.5
2019-11-08 11:11:00,300,263,60.42,25.41,410,PM2.5
2019-11-08 11:12:00,303,261,60.31,25.42,408,PM2.5
2019-11-08 11:13:00,295,259,60.78,25.42,407,PM2.5
2019-11-08 11:14:00,291,256,60.96,25.44,405,PM2.5
2019-11-08 11:15:00,280,246,60.91,25.45,397,PM2.5
2019-11-08 11:16:00,271,242,60.5,25.48,394,PM2.5
2019-11-08 11:17:00,277,246,60.59,25.49,397,PM2.5
2019-11-08 11:18:00,277,246,60.74,25.51,397,PM2.5
2019-11-08 11:19:00,300,262,66.8,25.55,409,PM2.5
2019-11-08 11:20:00,291,255,61.75,25.64,404,PM2.5
2019-11-08 11:21:00,305,269,61.51,25.68,415,PM2.5
2019-11-08 11:22:00,292,255,61.29,25.71,404,PM2.5
2019-11-08 11:23:00,297,255,61.31,25.72,404,PM2.5
2019-11-08 11:24:00,273,249,60.51,25.74,399,PM2.5
2019-11-08 11:25:00,267,241,60.04,25.75,393,PM2.5
2019-11-08 11:26:00,263,236,60.11,25.77,389,PM2.5
2019-11-08 11:27:00,278,236,60.45,25.79,389,PM2.5
2019-11-08 11:28:00,269,236,60.47,25.79,389,PM2.5
2019-11-08 11:29:00,322,280,62.23,25.84,423,PM2.5
2019-11-08 11:30:00,334,284,63.01,25.83,426,PM2.5
